OOut_l_0.01_g_0.995_p_MlpPolicy
Step,Point,Load_Mult,Reg Changed,Tap Changed,Reward,Regulator States,Time,creg1a,creg2a,creg3a,creg3c,creg4a,creg4b,creg4c,
413,1,0.3599999999999999,creg3a,9,-1174.3535700778311,,741.2,2,1,9,-10,13,-15,16,
414,1,0.3599999999999999,creg3a,9,-1174.3535700778311,,741.6,2,1,9,-10,13,-15,16,
415,1,0.3599999999999999,creg3a,-11,-1184.2925573088153,,742.0,2,1,-11,-10,13,-15,16,
416,1,0.3599999999999999,creg3a,9,-1184.3535700778311,,742.4,2,1,9,-10,13,-15,16,
417,1,0.3599999999999999,creg2a,13,-1220.4070689803084,,742.8,2,13,9,-10,13,-15,16,
418,1,0.3599999999999999,creg3c,4,-1171.4105377391897,,743.2,2,13,9,4,13,-15,16,
419,1,0.3599999999999999,creg3c,-14,-1223.391703209638,,743.6,2,13,9,-14,13,-15,16,
420,1,0.3599999999999999,creg3c,12,-1227.4268530113072,,744.0,2,13,9,12,13,-15,16,
421,1,0.3599999999999999,creg4c,-16,-1228.105858584419,,744.4,2,13,9,12,13,-15,-16,
422,1,0.3599999999999999,creg4b,2,-911.819054176578,,744.8,2,13,9,12,13,2,-16,
423,1,0.3599999999999999,creg2a,8,-905.7906671952949,,745.2,2,8,9,12,13,2,-16,
424,1,0.3599999999999999,creg3a,9,-903.2906671952949,,745.6,2,8,9,12,13,2,-16,
425,1,0.3599999999999999,creg2a,14,-906.3248512532389,,746.0,2,14,9,12,13,2,-16,
426,1,0.3599999999999999,creg4a,6,-525.8855982553723,,746.4,2,14,9,12,6,2,-16,
427,1,0.3599999999999999,creg3a,9,-522.3855982553723,,746.8,2,14,9,12,6,2,-16,
428,1,0.3599999999999999,creg4c,-13,-534.0702030226192,,747.2,2,14,9,12,6,2,-13,
429,1,0.3599999999999999,creg3a,9,-532.5702030226192,,747.6,2,14,9,12,6,2,-13,
430,1,0.3599999999999999,creg3c,8,-534.557362527538,,748.0,2,14,9,8,6,2,-13,
431,1,0.3599999999999999,creg3a,9,-532.557362527538,,748.4,2,14,9,8,6,2,-13,
432,1,0.3599999999999999,creg4c,4,-181.88989751772883,,748.8,2,14,9,8,6,2,4,
433,1,0.3599999999999999,creg4a,-8,-289.6652874565928,,749.2,2,14,9,8,-8,2,4,
434,1,0.3599999999999999,creg3c,-4,-238.66381836849,,749.6,2,14,9,-4,-8,2,4,
435,1,0.3599999999999999,creg4a,1,-107.58870815390877,,750.0,2,14,9,-4,1,2,4,
436,1,0.3599999999999999,creg1a,13,-2730.457026927866,,750.4,13,14,9,-4,1,2,4,
437,1,0.3599999999999999,creg4b,-3,-2726.9339997494026,,750.8,13,14,9,-4,1,-3,4,
438,1,0.3599999999999999,creg4a,1,-2724.4339997494026,,751.2,13,14,9,-4,1,-3,4,
439,1,0.3599999999999999,creg4a,1,-2724.4339997494026,,751.6,13,14,9,-4,1,-3,4,
440,1,0.3599999999999999,creg3a,-1,-2729.376718955486,,752.0,13,14,-1,-4,1,-3,4,
441,1,0.3599999999999999,creg4b,-1,-2725.578999301835,,752.4,13,14,-1,-4,1,-1,4,
442,1,0.3599999999999999,creg4c,2,-2725.373880157633,,752.8,13,14,-1,-4,1,-1,2,
443,1,0.3599999999999999,creg4c,-14,-2371.338820652922,,753.2,13,14,-1,-4,1,-1,-14,
444,1,0.3599999999999999,creg3a,16,-2371.9425969909544,,753.6,13,14,16,-4,1,-1,-14,
445,1,0.3599999999999999,creg3a,13,-2364.9233839946537,,754.0,13,14,13,-4,1,-1,-14,
446,1,0.3599999999999999,creg4b,-15,-2059.302064599282,,754.4,13,14,13,-4,1,-15,-14,
447,1,0.3599999999999999,creg3c,7,-2107.8368461169885,,754.8,13,14,13,7,1,-15,-14,
448,1,0.3599999999999999,creg3c,-6,-2058.802284496934,,755.2,13,14,13,-6,1,-15,-14,
449,1,0.3599999999999999,creg3c,12,-2111.3547363510206,,755.6,13,14,13,12,1,-15,-14,
450,1,0.3599999999999999,creg1a,-8,-2360.4367757056707,,756.0,-8,14,13,12,1,-15,-14,
451,1,0.3599999999999999,creg3a,13,-2349.9367757056707,,756.4,-8,14,13,12,1,-15,-14,
452,1,0.3599999999999999,creg3a,13,-2349.9367757056707,,756.8,-8,14,13,12,1,-15,-14,
453,1,0.3599999999999999,creg3a,13,-2349.9367757056707,,757.2,-8,14,13,12,1,-15,-14,
454,1,0.3599999999999999,creg3a,13,-2349.9367757056707,,757.6,-8,14,13,12,1,-15,-14,
455,1,0.3599999999999999,creg4b,9,-1973.8588526989809,,758.0,-8,14,13,12,1,9,-14,
456,1,0.3599999999999999,creg3a,13,-1961.8588526989809,,758.4,-8,14,13,12,1,9,-14,
457,1,0.3599999999999999,creg4c,-11,-1963.5316478840539,,758.8,-8,14,13,12,1,9,-11,
458,1,0.3599999999999999,creg4a,7,-1585.4352487874469,,759.2,-8,14,13,12,7,9,-11,
459,1,0.3599999999999999,creg4b,1,-1635.812991999467,,759.6,-8,14,13,12,7,1,-11,
460,1,0.3599999999999999,creg3a,13,-1631.812991999467,,760.0,-8,14,13,12,7,1,-11,
461,1,0.3599999999999999,creg2a,-7,-1682.2157034008342,,760.4,-8,-7,13,12,7,1,-11,
462,1,0.3599999999999999,creg3c,-9,-1732.1796969885381,,760.8,-8,-7,13,-9,7,1,-11,
463,1,0.3599999999999999,creg3a,13,-1721.6796969885381,,761.2,-8,-7,13,-9,7,1,-11,
464,1,0.3599999999999999,creg3a,-6,-1781.1035129491552,,761.6,-8,-7,-6,-9,7,1,-11,
465,1,0.3599999999999999,creg3a,13,-1731.1796969885381,,762.0,-8,-7,13,-9,7,1,-11,
466,1,0.3599999999999999,creg4a,8,-1721.7399186920468,,762.4,-8,-7,13,-9,8,1,-11,
467,1,0.3599999999999999,creg3a,13,-1721.7399186920468,,762.8,-8,-7,13,-9,8,1,-11,
468,1,0.3599999999999999,creg3a,13,-1721.7399186920468,,763.2,-8,-7,13,-9,8,1,-11,
469,1,0.3599999999999999,creg4c,-6,-1774.575798947871,,763.6,-8,-7,13,-9,8,1,-6,
470,1,0.3599999999999999,creg4b,16,-1970.8041776818372,,764.0,-8,-7,13,-9,8,16,-6,
471,1,0.3599999999999999,creg4b,-9,-2093.795148560045,,764.4,-8,-7,13,-9,8,-9,-6,
472,1,0.3599999999999999,creg3a,13,-2081.295148560045,,764.8,-8,-7,13,-9,8,-9,-6,
473,1,0.3599999999999999,creg3a,13,-2081.295148560045,,765.2,-8,-7,13,-9,8,-9,-6,
474,1,0.3599999999999999,creg1a,13,-2024.4881199027259,,765.6,13,-7,13,-9,8,-9,-6,
475,1,0.3599999999999999,creg3a,13,-2013.9881199027259,,766.0,13,-7,13,-9,8,-9,-6,
476,1,0.3599999999999999,creg4b,-10,-2013.9180803115976,,766.4,13,-7,13,-9,8,-10,-6,
477,1,0.3599999999999999,creg4c,10,-2383.500684096504,,766.8,13,-7,13,-9,8,-10,10,
478,1,0.3599999999999999,creg4a,5,-2376.5627617465334,,767.2,13,-7,13,-9,5,-10,10,
479,1,0.3599999999999999,creg3a,13,-2375.0627617465334,,767.6,13,-7,13,-9,5,-10,10,
480,1,0.3599999999999999,creg3a,13,-2375.0627617465334,,768.0,13,-7,13,-9,5,-10,10,
481,1,0.3599999999999999,creg4b,15,-2700.1650572278527,,768.4,13,-7,13,-9,5,15,10,
482,1,0.3599999999999999,creg4c,14,-2690.1288890415917,,768.8,13,-7,13,-9,5,15,14,
483,1,0.3599999999999999,creg4b,-1,-2694.2625179173438,,769.2,13,-7,13,-9,5,-1,14,
484,1,0.3599999999999999,creg2a,4,-2731.8162006673606,,769.6,13,4,13,-9,5,-1,14,
485,1,0.3599999999999999,creg3a,13,-2726.3162006673606,,770.0,13,4,13,-9,5,-1,14,
486,1,0.3599999999999999,creg4b,8,-2731.7909269233987,,770.4,13,4,13,-9,5,8,14,
487,1,0.3599999999999999,creg4a,14,-2733.1451388824366,,770.8,13,4,13,-9,14,8,14,
488,1,0.3599999999999999,creg4b,-7,-2424.688038622601,,771.2,13,4,13,-9,14,-7,14,
489,1,0.3599999999999999,creg1a,13,-2417.188038622601,,771.6,13,4,13,-9,14,-7,14,
490,1,0.3599999999999999,creg2a,-2,-2420.156452712855,,772.0,13,-2,13,-9,14,-7,14,
491,1,0.3599999999999999,creg3a,13,-2417.156452712855,,772.4,13,-2,13,-9,14,-7,14,
492,1,0.3599999999999999,creg4c,8,-2419.437672251329,,772.8,13,-2,13,-9,14,-7,8,
493,1,0.3599999999999999,creg2a,12,-2423.5150637034603,,773.2,13,12,13,-9,14,-7,8,
494,1,0.3599999999999999,creg2a,-11,-2387.8979861006287,,773.6,13,-11,13,-9,14,-7,8,
495,1,0.3599999999999999,creg3a,13,-2376.3979861006287,,774.0,13,-11,13,-9,14,-7,8,
496,1,0.3599999999999999,creg3c,-2,-2429.9022822368283,,774.4,13,-11,13,-2,14,-7,8,
497,1,0.3599999999999999,creg3a,13,-2426.4022822368283,,774.8,13,-11,13,-2,14,-7,8,
498,1,0.3599999999999999,creg3a,13,-2426.4022822368283,,775.2,13,-11,13,-2,14,-7,8,
499,1,0.3599999999999999,creg3a,13,-2426.4022822368283,,775.6,13,-11,13,-2,14,-7,8,
500,1,0.3599999999999999,creg3a,13,-2426.4022822368283,,776.0,13,-11,13,-2,14,-7,8,
501,1,0.3599999999999999,creg3c,16,-2435.466213284362,,776.4,13,-11,13,16,14,-7,8,
502,1,0.3599999999999999,creg3a,-4,-2394.8715890981416,,776.8,13,-11,-4,16,14,-7,8,
503,1,0.3599999999999999,creg4c,-7,-2032.5538145695125,,777.2,13,-11,-4,16,14,-7,-7,
504,1,0.3599999999999999,creg3c,4,-2031.010437569005,,777.6,13,-11,-4,4,14,-7,-7,
505,1,0.3599999999999999,creg2a,-10,-2025.014717770461,,778.0,13,-10,-4,4,14,-7,-7,
506,1,0.3599999999999999,creg1a,-1,-819.8413858938102,,778.4,-1,-10,-4,4,14,-7,-7,
507,1,0.3599999999999999,creg4a,-15,-724.7535233436917,,778.8,-1,-10,-4,4,-15,-7,-7,
508,1,0.3599999999999999,creg3a,13,-758.8028459964162,,779.2,-1,-10,13,4,-15,-7,-7,
509,1,0.3599999999999999,creg4a,15,-868.038912614016,,779.6,-1,-10,13,4,15,-7,-7,
510,1,0.3599999999999999,creg3a,13,-853.038912614016,,780.0,-1,-10,13,4,15,-7,-7,
511,1,0.3599999999999999,creg1a,-11,-2346.273509278637,,780.4,-11,-10,13,4,15,-7,-7,
512,1,0.3599999999999999,creg3a,13,-2341.273509278637,,780.8,-11,-10,13,4,15,-7,-7,
513,1,0.3599999999999999,creg4b,-8,-2341.200310176482,,781.2,-11,-10,13,4,15,-8,-7,
514,1,0.3599999999999999,creg4c,1,-2345.791783026832,,781.6,-11,-10,13,4,15,-8,1,
515,1,0.3599999999999999,creg4c,1,-2341.791783026832,,782.0,-11,-10,13,4,15,-8,1,
516,1,0.3599999999999999,creg4c,1,-2341.791783026832,,782.4,-11,-10,13,4,15,-8,1,
517,1,0.3599999999999999,creg4c,1,-2341.791783026832,,782.8,-11,-10,13,4,15,-8,1,
518,1,0.3599999999999999,creg4b,-2,-2345.225987242235,,783.2,-11,-10,13,4,15,-2,1,
519,1,0.3599999999999999,creg2a,15,-2314.8370494923247,,783.6,-11,15,13,4,15,-2,1,
520,1,0.3599999999999999,creg4c,1,-2302.3370494923247,,784.0,-11,15,13,4,15,-2,1,
521,1,0.3599999999999999,creg4c,4,-2144.074051793128,,784.4,-11,15,13,4,15,-2,4,
522,1,0.3599999999999999,creg3a,6,-2146.0555392740316,,784.8,-11,15,6,4,15,-2,4,
523,1,0.3599999999999999,creg4c,1,-2303.818407506044,,785.2,-11,15,6,4,15,-2,1,
524,1,0.3599999999999999,creg4c,1,-2302.318407506044,,785.6,-11,15,6,4,15,-2,1,
525,1,0.3599999999999999,creg4c,1,-2302.318407506044,,786.0,-11,15,6,4,15,-2,1,
526,1,0.3599999999999999,creg3a,-1,-2345.7821829128975,,786.4,-11,15,-1,4,15,-2,1,
527,1,0.3599999999999999,creg4c,1,-2342.2821829128975,,786.8,-11,15,-1,4,15,-2,1,
528,1,0.3599999999999999,creg4a,11,-2344.017448871806,,787.2,-11,15,-1,4,11,-2,1,
529,1,0.3599999999999999,creg4a,-7,-2739.2540193345103,,787.6,-11,15,-1,4,-7,-2,1,
530,1,0.3599999999999999,creg1a,11,-2353.9850520055506,,788.0,11,15,-1,4,-7,-2,1,
531,1,0.3599999999999999,creg4c,-5,-1985.5119267264645,,788.4,11,15,-1,4,-7,-2,-5,
532,1,0.3599999999999999,creg4c,8,-2350.2191022232023,,788.8,11,15,-1,4,-7,-2,8,
533,1,0.3599999999999999,creg2a,16,-2343.7248386170927,,789.2,11,16,-1,4,-7,-2,8,
534,1,0.3599999999999999,creg3a,-12,-2349.1958929907705,,789.6,11,16,-12,4,-7,-2,8,
535,1,0.3599999999999999,creg1a,9,-1424.314485110789,,790.0,9,16,-12,4,-7,-2,8,
536,1,0.3599999999999999,creg2a,-4,-1393.2109467614314,,790.4,9,-4,-12,4,-7,-2,8,
537,1,0.3599999999999999,creg4c,-5,-1008.5956308853167,,790.8,9,-4,-12,4,-7,-2,-5,
538,1,0.3599999999999999,creg4b,16,-1273.3254739558772,,791.2,9,-4,-12,4,-7,16,-5,
539,1,0.3599999999999999,creg4c,-5,-1264.3254739558772,,791.6,9,-4,-12,4,-7,16,-5,
540,1,0.3599999999999999,creg4c,-5,-1264.3254739558772,,792.0,9,-4,-12,4,-7,16,-5,
541,1,0.3599999999999999,creg4c,-5,-1264.3254739558772,,792.4,9,-4,-12,4,-7,16,-5,
542,1,0.3599999999999999,creg4a,-3,-1266.5091343935628,,792.8,9,-4,-12,4,-3,16,-5,
543,1,0.3599999999999999,creg4c,-5,-1264.5091343935628,,793.2,9,-4,-12,4,-3,16,-5,
544,1,0.3599999999999999,creg3c,14,-1269.5383159155576,,793.6,9,-4,-12,14,-3,16,-5,
545,1,0.3599999999999999,creg1a,-16,-2422.7105948108133,,794.0,-16,-4,-12,14,-3,16,-5,
546,1,0.3599999999999999,creg3a,-16,-2412.19227052917,,794.4,-16,-4,-16,14,-3,16,-5,
547,1,0.3599999999999999,creg4c,-5,-2410.19227052917,,794.8,-16,-4,-16,14,-3,16,-5,
548,1,0.3599999999999999,creg4b,-15,-2733.273864038758,,795.2,-16,-4,-16,14,-3,-15,-5,
549,1,0.3599999999999999,creg4c,2,-2721.823453550161,,795.6,-16,-4,-16,14,-3,-15,2,
550,1,0.3599999999999999,creg3c,-7,-2778.7616017153327,,796.0,-16,-4,-16,-7,-3,-15,2,
551,1,0.3599999999999999,creg2a,-15,-2773.719698989783,,796.4,-16,-15,-16,-7,-3,-15,2,
552,1,0.3599999999999999,creg4b,-16,-2768.161156845962,,796.8,-16,-15,-16,-7,-3,-16,2,
553,1,0.3599999999999999,creg4c,-5,-2771.1101922414705,,797.2,-16,-15,-16,-7,-3,-16,-5,
554,1,0.3599999999999999,creg4c,-5,-2767.6101922414705,,797.6,-16,-15,-16,-7,-3,-16,-5,
555,1,0.3599999999999999,creg4a,-1,-2768.8312259288373,,798.0,-16,-15,-16,-7,-1,-16,-5,
556,1,0.3599999999999999,creg4c,-5,-2767.8312259288373,,798.4,-16,-15,-16,-7,-1,-16,-5,
557,1,0.3599999999999999,creg4c,-5,-2767.8312259288373,,798.8,-16,-15,-16,-7,-1,-16,-5,
558,1,0.3599999999999999,creg3a,10,-2780.9533956146743,,799.2,-16,-15,10,-7,-1,-16,-5,
559,1,0.3599999999999999,creg4c,-5,-2767.9533956146743,,799.6,-16,-15,10,-7,-1,-16,-5,
560,1,0.3599999999999999,creg4c,-5,-2767.9533956146743,,800.0,-16,-15,10,-7,-1,-16,-5,
561,1,0.3599999999999999,creg2a,4,-2777.531034517587,,800.4,-16,4,10,-7,-1,-16,-5,
562,1,0.3599999999999999,creg3a,-11,-2778.4296366470085,,800.8,-16,4,-11,-7,-1,-16,-5,
563,1,0.3599999999999999,creg4c,-5,-2767.9296366470085,,801.2,-16,4,-11,-7,-1,-16,-5,
564,1,0.3599999999999999,creg2a,11,-2731.4600813251345,,801.6,-16,11,-11,-7,-1,-16,-5,
565,1,0.3599999999999999,creg1a,-16,-2727.9600813251345,,802.0,-16,11,-11,-7,-1,-16,-5,
566,1,0.3599999999999999,creg1a,4,-421.30609239485483,,802.4,4,11,-11,-7,-1,-16,-5,
567,1,0.3599999999999999,creg1a,-13,-2737.2556789691903,,802.8,-13,11,-11,-7,-1,-16,-5,
568,1,0.3599999999999999,creg1a,4,-419.80609239485483,,803.2,4,11,-11,-7,-1,-16,-5,
569,1,0.3599999999999999,creg3c,13,-471.33069599833874,,803.6,4,11,-11,13,-1,-16,-5,
570,1,0.3599999999999999,creg1a,4,-461.33069599833874,,804.0,4,11,-11,13,-1,-16,-5,
571,1,0.3599999999999999,creg1a,4,-461.33069599833874,,804.4,4,11,-11,13,-1,-16,-5,
572,1,0.3599999999999999,creg1a,8,-483.5832981012406,,804.8,8,11,-11,13,-1,-16,-5,
573,1,0.3599999999999999,creg1a,4,-463.33069599833874,,805.2,4,11,-11,13,-1,-16,-5,
574,1,0.3599999999999999,creg3c,-3,-419.3056400293752,,805.6,4,11,-11,-3,-1,-16,-5,
575,1,0.3599999999999999,creg3a,1,-377.34028092458436,,806.0,4,11,1,-3,-1,-16,-5,
576,1,0.3599999999999999,creg3c,3,-374.3396355058708,,806.4,4,11,1,3,-1,-16,-5,
577,1,0.3599999999999999,creg2a,-10,-341.7470596543709,,806.8,4,-10,1,3,-1,-16,-5,
578,1,0.3599999999999999,creg1a,-7,-1895.8863047121897,,807.2,-7,-10,1,3,-1,-16,-5,
579,1,0.3599999999999999,creg2a,-4,-1903.413651156147,,807.6,-7,-4,1,3,-1,-16,-5,
580,1,0.3599999999999999,creg3a,9,-1874.4345388506429,,808.0,-7,-4,9,3,-1,-16,-5,
581,1,0.3599999999999999,creg2a,8,-1836.4857733009173,,808.4,-7,8,9,3,-1,-16,-5,
582,1,0.3599999999999999,creg3c,7,-1832.4853456531366,,808.8,-7,8,9,7,-1,-16,-5,
583,1,0.3599999999999999,creg4a,-13,-1805.104943930044,,809.2,-7,8,9,7,-13,-16,-5,
584,1,0.3599999999999999,creg3a,9,-1799.104943930044,,809.6,-7,8,9,7,-13,-16,-5,
585,1,0.3599999999999999,creg3a,9,-1799.104943930044,,810.0,-7,8,9,7,-13,-16,-5,
586,1,0.3599999999999999,creg3a,9,-1799.104943930044,,810.4,-7,8,9,7,-13,-16,-5,
587,1,0.3599999999999999,creg2a,-14,-1850.0132115031627,,810.8,-7,-14,9,7,-13,-16,-5,
588,1,0.3599999999999999,creg2a,-6,-1843.0472343114898,,811.2,-7,-6,9,7,-13,-16,-5,
589,1,0.3599999999999999,creg3a,9,-1839.0472343114898,,811.6,-7,-6,9,7,-13,-16,-5,
590,1,0.3599999999999999,creg3a,9,-1839.0472343114898,,812.0,-7,-6,9,7,-13,-16,-5,
591,1,0.3599999999999999,creg4c,-7,-1839.879774506753,,812.4,-7,-6,9,7,-13,-16,-7,
592,1,0.3599999999999999,creg3a,9,-1838.879774506753,,812.8,-7,-6,9,7,-13,-16,-7,
593,1,0.3599999999999999,creg3a,9,-1838.879774506753,,813.2,-7,-6,9,7,-13,-16,-7,
594,1,0.3599999999999999,creg3a,9,-1838.879774506753,,813.6,-7,-6,9,7,-13,-16,-7,
595,1,0.3599999999999999,creg4c,0,-1838.879774506753,,814.0,-7,-6,9,7,-13,-16,-7,
596,1,0.3599999999999999,creg3a,9,-1838.879774506753,,814.4,-7,-6,9,7,-13,-16,-7,
597,1,0.3599999999999999,creg3a,9,-1838.879774506753,,814.8,-7,-6,9,7,-13,-16,-7,
598,1,0.3599999999999999,creg3a,6,-1840.3722026208202,,815.2,-7,-6,6,7,-13,-16,-7,
599,1,0.3599999999999999,creg3c,16,-1843.3712980913165,,815.6,-7,-6,6,16,-13,-16,-7,
600,1,0.3599999999999999,creg4a,-14,-1838.7696761998695,,816.0,-7,-6,6,16,-14,-16,-7,
601,1,0.3599999999999999,creg3a,9,-1840.2772241295804,,816.4,-7,-6,9,16,-14,-16,-7,
602,1,0.3599999999999999,creg3a,9,-1838.7772241295804,,816.8,-7,-6,9,16,-14,-16,-7,
603,1,0.3599999999999999,creg1a,-7,-1838.7772241295804,,817.2,-7,-6,9,16,-14,-16,-7,
604,1,0.3599999999999999,creg4c,5,-1455.669871541321,,817.6,-7,-6,9,16,-14,-16,5,
605,1,0.3599999999999999,creg3a,-14,-1501.0767175126837,,818.0,-7,-6,-14,16,-14,-16,5,
606,1,0.3599999999999999,creg3a,9,-1461.169871541321,,818.4,-7,-6,9,16,-14,-16,5,
607,1,0.3599999999999999,creg3a,9,-1449.669871541321,,818.8,-7,-6,9,16,-14,-16,5,
608,1,0.3599999999999999,creg3a,9,-1449.669871541321,,819.2,-7,-6,9,16,-14,-16,5,
609,1,0.3599999999999999,creg3a,9,-1449.669871541321,,819.6,-7,-6,9,16,-14,-16,5,
610,1,0.3599999999999999,creg4b,11,-1155.1713742608051,,820.0,-7,-6,9,16,-14,11,5,
611,1,0.3599999999999999,creg4b,12,-1141.7531282313641,,820.4,-7,-6,9,16,-14,12,5,
612,1,0.3599999999999999,creg3a,9,-1141.7531282313641,,820.8,-7,-6,9,16,-14,12,5,
613,1,0.3599999999999999,creg3a,9,-1141.7531282313641,,821.2,-7,-6,9,16,-14,12,5,
614,1,0.3599999999999999,creg3a,9,-1141.7531282313641,,821.6,-7,-6,9,16,-14,12,5,
615,1,0.3599999999999999,creg4c,-1,-1364.426043427806,,822.0,-7,-6,9,16,-14,12,-1,
616,1,0.3599999999999999,creg3a,9,-1361.426043427806,,822.4,-7,-6,9,16,-14,12,-1,
617,1,0.3599999999999999,creg1a,-13,-2372.9575428426842,,822.8,-13,-6,9,16,-14,12,-1,
618,1,0.3599999999999999,creg3a,-13,-2420.8510224554248,,823.2,-13,-6,-13,16,-14,12,-1,
619,1,0.3599999999999999,creg4b,16,-2412.1707195918616,,823.6,-13,-6,-13,16,-14,16,-1,
620,1,0.3599999999999999,creg4b,9,-2413.128569051511,,824.0,-13,-6,-13,16,-14,9,-1,
621,1,0.3599999999999999,creg4b,16,-2413.6707195918616,,824.4,-13,-6,-13,16,-14,16,-1,
622,1,0.3599999999999999,creg4b,16,-2410.1707195918616,,824.8,-13,-6,-13,16,-14,16,-1,
623,1,0.3599999999999999,creg4b,16,-2410.1707195918616,,825.2,-13,-6,-13,16,-14,16,-1,
624,1,0.3599999999999999,creg4b,16,-2410.1707195918616,,825.6,-13,-6,-13,16,-14,16,-1,
625,1,0.3599999999999999,creg4c,-9,-2413.631841897006,,826.0,-13,-6,-13,16,-14,16,-9,
626,1,0.3599999999999999,creg4b,16,-2409.631841897006,,826.4,-13,-6,-13,16,-14,16,-9,
627,1,0.3599999999999999,creg4b,16,-2409.631841897006,,826.8,-13,-6,-13,16,-14,16,-9,
628,1,0.3599999999999999,creg4b,12,-2411.2872881298845,,827.2,-13,-6,-13,16,-14,12,-9,
629,1,0.3599999999999999,creg4b,16,-2411.631841897006,,827.6,-13,-6,-13,16,-14,16,-9,
630,1,0.3599999999999999,creg3a,1,-2416.7016217615346,,828.0,-13,-6,1,16,-14,16,-9,
631,1,0.3599999999999999,creg4a,-11,-2411.483314435983,,828.4,-13,-6,1,16,-11,16,-9,
632,1,0.3599999999999999,creg4c,-11,-2410.864871101499,,828.8,-13,-6,1,16,-11,16,-11,
633,1,0.3599999999999999,creg3c,14,-2410.865070438983,,829.2,-13,-6,1,14,-11,16,-11,
634,1,0.3599999999999999,creg4b,16,-2409.865070438983,,829.6,-13,-6,1,14,-11,16,-11,
635,1,0.3599999999999999,creg4b,16,-2409.865070438983,,830.0,-13,-6,1,14,-11,16,-11,
636,1,0.3599999999999999,creg4b,16,-2409.865070438983,,830.4,-13,-6,1,14,-11,16,-11,
637,1,0.3599999999999999,creg4b,16,-2409.865070438983,,830.8,-13,-6,1,14,-11,16,-11,
638,1,0.3599999999999999,creg4b,16,-2409.865070438983,,831.2,-13,-6,1,14,-11,16,-11,
639,1,0.3599999999999999,creg4b,16,-2409.865070438983,,831.6,-13,-6,1,14,-11,16,-11,
640,1,0.3599999999999999,creg4b,16,-2409.865070438983,,832.0,-13,-6,1,14,-11,16,-11,
641,1,0.3599999999999999,creg4b,-6,-2728.9994261705056,,832.4,-13,-6,1,14,-11,-6,-11,
642,1,0.3599999999999999,creg3a,-15,-2725.923273356937,,832.8,-13,-6,-15,14,-11,-6,-11,
643,1,0.3599999999999999,creg4b,16,-2420.784911889472,,833.2,-13,-6,-15,14,-11,16,-11,
644,1,0.3599999999999999,creg4b,16,-2409.784911889472,,833.6,-13,-6,-15,14,-11,16,-11,
645,1,0.3599999999999999,creg4b,16,-2409.784911889472,,834.0,-13,-6,-15,14,-11,16,-11,
646,1,0.3599999999999999,creg4c,1,-2416.5836825918714,,834.4,-13,-6,-15,14,-11,16,1,
647,1,0.3599999999999999,creg4c,-13,-2416.6721306441377,,834.8,-13,-6,-15,14,-11,16,-13,
648,1,0.3599999999999999,creg3a,-10,-2412.1962176226975,,835.2,-13,-6,-10,14,-11,16,-13,
649,1,0.3599999999999999,creg4b,16,-2409.6962176226975,,835.6,-13,-6,-10,14,-11,16,-13,
650,1,0.3599999999999999,creg4b,16,-2409.6962176226975,,836.0,-13,-6,-10,14,-11,16,-13,
651,1,0.3599999999999999,creg2a,-4,-2410.705277082854,,836.4,-13,-4,-10,14,-11,16,-13,
652,1,0.3599999999999999,creg4b,16,-2409.705277082854,,836.8,-13,-4,-10,14,-11,16,-13,
653,1,0.3599999999999999,creg4c,9,-2062.171407328851,,837.2,-13,-4,-10,14,-11,16,9,
654,1,0.3599999999999999,creg4a,14,-1676.0090982390034,,837.6,-13,-4,-10,14,14,16,9,
655,1,0.3599999999999999,creg4a,-14,-2064.907122961683,,838.0,-13,-4,-10,14,-14,16,9,
656,1,0.3599999999999999,creg3c,3,-2106.3951300327844,,838.4,-13,-4,-10,3,-14,16,9,
657,1,0.3599999999999999,creg4a,-3,-2107.4465467425634,,838.8,-13,-4,-10,3,-3,16,9,
658,1,0.3599999999999999,creg4a,-3,-2101.9465467425634,,839.2,-13,-4,-10,3,-3,16,9,
659,1,0.3599999999999999,creg3c,-6,-2106.416558394119,,839.6,-13,-4,-10,-6,-3,16,9,
660,1,0.3599999999999999,creg3a,-7,-2103.4312437046624,,840.0,-13,-4,-7,-6,-3,16,9,
661,1,0.3599999999999999,creg4a,-3,-2101.9312437046624,,840.4,-13,-4,-7,-6,-3,16,9,
662,1,0.3599999999999999,creg4b,11,-2104.0551096983227,,840.8,-13,-4,-7,-6,-3,11,9,
663,1,0.3599999999999999,creg4a,-3,-2101.5551096983227,,841.2,-13,-4,-7,-6,-3,11,9,
664,1,0.3599999999999999,creg4c,5,-2443.3191906532543,,841.6,-13,-4,-7,-6,-3,11,5,
665,1,0.3599999999999999,creg3c,-10,-2443.3064882946956,,842.0,-13,-4,-7,-10,-3,11,5,
666,1,0.3599999999999999,creg4a,-3,-2441.3064882946956,,842.4,-13,-4,-7,-10,-3,11,5,
667,1,0.3599999999999999,creg3a,-2,-2443.8315101848316,,842.8,-13,-4,-2,-10,-3,11,5,
668,1,0.3599999999999999,creg4a,-3,-2441.3315101848316,,843.2,-13,-4,-2,-10,-3,11,5,
669,1,0.3599999999999999,creg4a,-9,-2433.7239187766622,,843.6,-13,-4,-2,-10,-9,11,5,
670,1,0.3599999999999999,creg4a,-3,-2444.3315101842977,,844.0,-13,-4,-2,-10,-3,11,5,
